user_id,query,product_title,product_price,is_sponsored,slot,bid,price_paid,pCTR,pCVR,verdict,reason,U_total,matched_keywords,campaign_id,segment,mechanism
UP-7C09C4C0655E,long usb c cable for travel cheap,"LIQUIPEL USB Type C Cable 5ft, USB A 2.0 to USB-C Fast Charger Extra Long Durable, Glow Cables (Blue)",12.88,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.874,,,general,gsp
UP-7C09C4C0655E,long usb c cable for travel cheap,"USB C to Multi 3 in 1 Long Charging Cable, 2M/6Ft 6A PD Fast Charging Cable, Universal Multiple Ports Long Charger Cord with USB C Micro USB Lightning Connector for iPhone(Type C Not for i pad)",14.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8426,,,general,gsp
UP-7C09C4C0655E,long usb c cable for travel cheap,Permanent Long Soft Slim USBC Cable FPV Thin Ribbon FPC Cable USB Type C Male to USB Type C Female Receptacle Straight for sync and Charging FPV USB C 2.0 (60CM),17.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.4779,,,general,gsp
UP-7C09C4C0655E,long usb c cable for travel cheap,"Bawanfa Multi 3 in 1 USB Long Charger Cable, 3M/10Ft 6A PD Fast Braided Charging Cord, Universal Multiple Ports Long Charging Cable with USB C/Micro USB/Lightning Connector",12.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8683,,,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"Evecase Sleeve Case, Super Soft Vertical Cushion & Shock Resistant Portable Travel Carrying Case Cover Slim Pouch Bag for AARP RealPad 7.85 inch Tablet (MA7BX2) – Black",-1.0,True,0,1.1627999999999998,0.446528095830166,0.044288178369880124,0.095,NOT_BUY,softmax_loser,0.8255,best shock resistant case,camp_agg_bazaartech_main,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"MOSISO Plastic Pattern Hard Case&Keyboard Cover&Screen Protector Only Compatible with Old Version MacBook Pro 13 inch (A1278, with CD-ROM) Release Early 2012/2011/2010/2009/2008,Pink & Blue Watercolor",-1.0,True,1,1.1627999999999998,0.45346371678313174,0.0170071516643355,0.095,NOT_BUY,softmax_loser,0.8255,macbook pro case with screen protector,camp_brand_mosiso_0,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,Wasabi Power Battery for Canon LP-E12 (2-Pack),17.99,True,2,0.5184,0.0,0.014876786662044757,0.045,NOT_BUY,softmax_loser,0.7481,best canon battery deal,camp_agg_bazaartech_main,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,Model 3 Screen Protector Tesla Model 3 Tempered Glass Center Control 15” 9H Anti-Scratch and Shock Resistant Car Navigation,-1.0,False,-1,0.0,0.0,0.0,0.0,ADD_TO_CART,utility_threshold,0.8285,,,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"KALAMANDA Screen Protector Tempered Glass,[Anti-Fingerprint][No-Bubble][Scratch-Resistant] Glass Screen Protector for Samsung Galaxy",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.7943,,,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"RATECH iPhone 6s Case, Heavy Duty Shockproof Scratch-Resistant iPhone Shell Case for 4.7"" iPhone 6/6s with 3-in-1 Built-in Screen Protector Without Belt Clip (Grey Orange)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.82,,,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"iPhone 11 Case Clear with Screen Protector [2X Tempered Glass], 6.1"", Ultra-Thin Slim Lightweight Soft TPU Bumper Shock-Absorption & Scratch-Resistant Case (Orange)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.7685,,,general,gsp
UP-94CB9AE61F21,iphone 15 screen protector scratch resistant deal,"iPhone 11 Case Clear with Screen Protector [2X Tempered Glass], 6.1"", Ultra-Thin Slim Lightweight Soft TPU Bumper Shock-Absorption & Scratch-Resistant Case (Black)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.7461,,,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,Screen Protector for Canon EOS Rebel T2i / 550D [3Pack] ，iDaPro Tempered Glass Easy Installation,7.99,True,0,0.41553000000000007,0.5923088621856205,0.04117225220702783,0.095,BUY,utility_threshold,0.9607,"tempered glass for canon eos, protective glass for canon rebel",camp_retailer_pixelstore_main,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,Screen Protector for Canon EOS Rebel T2i / 550D [3Pack] ，iDaPro Tempered Glass Easy Installation,7.99,True,1,0.13499499999999998,0.0902906434623825,0.06021627926556309,0.095,NOT_BUY,softmax_loser,0.9607,tempered glass for camera,camp_retailer_byteshop_main,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,Screen Protector for Canon EOS Rebel T2i / 550D [3Pack] ，iDaPro Tempered Glass Easy Installation,7.99,True,2,0.41553000000000007,0.0,0.013084414126051576,0.095,NOT_BUY,softmax_loser,0.9607,"tempered glass for canon eos, protective glass for canon rebel",camp_retailer_digiworld_main,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,"Supershieldz Designed for Microsoft Surface Pro 3 Tempered Glass Screen Protector, Anti Scratch, Bubble Free",10.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8695,,,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,"Supershieldz (3 Pack) Designed for Garmin Bounce Tempered Glass Screen Protector, Anti Scratch, Bubble Free",7.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.6507,,,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,"(2 Pack) Supershieldz Designed for Garmin Approach S60 Tempered Glass Screen Protector, Anti Scratch, Bubble Free",7.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.9173,,,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,"Supershieldz Designed for Verizon (Ellipsis 10) (Not Fit for Ellipsis 10 HD) Tempered Glass Screen Protector, Anti Scratch, Bubble Free",8.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8983,,,general,gsp
UP-E5D80A88C3C1,bulk supershieldz tempered glass iphone 14,"(3 Pack) Supershieldz Designed for Garmin Approach S40 Tempered Glass Screen Protector, Anti Scratch, Bubble Free",7.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8304,,,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,Werkryt MFi Certified iPhone Charger Lightning Cable 5 Pack [3/3/6/6/10FT] Extra Long Nylon Braided USB Charging & Syncing Cord Compatible iPhone Xs/Max/XR/X/8/8Plus/7/7Plus/6S/6S Plus/SE/iPad/Nan Mor,-1.0,True,0,0.346275,0.8311726302269521,0.08008131035641629,0.095,ADD_TO_CART,utility_threshold,0.7789,iphone sync and charge cable,camp_retailer_gadgethub_main,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,"Anker USB-C to USB-C Cable, 643 Cable 100W 6ft, USB 2.0 Type C Charging Cable Fast Charge for MacBook Pro 2020, iPad Pro 2020, iPad Air 4, iPad Mini 6, Galaxy S21, Pixel, Switch (Lilac Purple)",19.54,True,1,0.334611,0.2728987980849952,0.06630723771878727,0.09179999999999999,NOT_BUY,softmax_loser,0.7651,"fast charge usb c cable, 6ft usb c cable fast charge",camp_agg_allbrands_main,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,Werkryt MFi Certified iPhone Charger Lightning Cable 5 Pack [3/3/6/6/10FT] Extra Long Nylon Braided USB Charging & Syncing Cord Compatible iPhone Xs/Max/XR/X/8/8Plus/7/7Plus/6S/6S Plus/SE/iPad/Nan Mor,-1.0,True,2,0.346275,0.0,0.052256632669967815,0.095,NOT_BUY,softmax_loser,0.7789,iphone sync and charge cable,camp_retailer_gadgethub_main,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,"USB C Charger 65W Fast Wall Charger, PD3.0 & GaN Tech 2-Port Type C +USB Power Adapter Compact Foldable Travel Charger",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.7601,,,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,JBL Charge 5 - Portable Bluetooth Speaker with IP67 Waterproof and USB Charge Out and InfinityLab InstantGo 5000mAh Wireless Power Bank (Teal/Black),209.9,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.5096,,,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,"65W USB C Charger, BINZET Fast Laptop Charger Power Adapter PD 3.0 Dual Port GaN Wall Charger Compatible for USB-C Chargeable Laptops, MBP, Phones - Black Charger with Cable",19.98,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.6392,,,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,ONLYNEW 32000mah Power Bank - Portable Charger White…,-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.637,,,general,gsp
UP-F30D30ED74A9,Baseus 65W GaN portable power bank fast charge,"Portable Desktop Charging Station 65W, 6 in 1 Desktop GaN Power Strip with 3 AC outlets, 2 Ultra Fast PD 3.0 USB C and 1 USB A, 5ft Extension Cord, for MacBook Pro Air iPad iPhone Galaxy Laptop",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.5324,,,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,"BOLOXA S10 True Wireless Headphones Earbuds,Pink",29.99,True,0,1.2311999999999999,0.19919381752336598,0.0535877776010338,0.095,NOT_BUY,softmax_loser,0.67,earbuds with long battery life,camp_retailer_techvault_main,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,Polaroid 72mm Adapter Ring works for Polaroid & Cokin P Series Filter Holders,-1.0,True,1,0.475,0.4448346573610097,0.022472324195669573,0.095,NOT_BUY,softmax_loser,0.67,"adapter ring for filters, 72mm filter adapter ring, buy camera adapter ring, best adapter ring for filters",camp_brand_polaroid_0,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,"Sony Alpha a7 III Mirrorless Digital Camera with 28-70mm Lens Bundle with Bag, 64GB SD Card, Extra Battery, Smart Charger, Mic, Neck Strap and Accessories",2198.0,True,2,0.475,0.0,0.0210451971235499,0.095,NOT_BUY,softmax_loser,0.67,"mirrorless camera with lens bundle, camera bundle with sd card, camera with extra battery and bag",camp_brand_sony_2,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,Ring Video Doorbell Pro 2 with Ring Chime Pro,234.98,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.766,,,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,Ring Video Doorbell 2 w/Bonus Chime,209.0,False,-1,0.0,0.0,0.0,0.0,ADD_TO_CART,utility_threshold,0.824,,,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,Ring Video Doorbell Pro with Echo Show 8 (Charcoal),-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.778,,,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,Ring Video Doorbell Pro Faceplate - Blue Metal,14.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.766,,,general,gsp
UP-C172DC6B2094,Ring Battery Doorbell Pro with Chime bundle,"Rechargeable Ring Battery 2pack,Compatible with Ring Video Doorbell 2 Ring Spotlight Cam and Ring Stick Up Cam",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.76,,,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"(2pack) Type-C to 3.5 mm Headphone Jack Adapter to 3.5mm Aux Audio Dongle Jack Cable USB-C to AUX Adapter Compatible with Pixel 3/2/3XL/2XL,Huawei and More Type-C Devices White",-1.0,True,0,1.3679999999999999,2.349582458970116,0.03992842406211977,0.095,BUY,utility_threshold,0.9535,buy 2 pack headphone adapters,camp_retailer_techvault_main,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"(2pack) Type-C to 3.5 mm Headphone Jack Adapter to 3.5mm Aux Audio Dongle Jack Cable USB-C to AUX Adapter Compatible with Pixel 3/2/3XL/2XL,Huawei and More Type-C Devices White",-1.0,True,1,1.3679999999999999,1.024351344584475,0.022859435865174686,0.095,NOT_BUY,softmax_loser,0.9535,buy 2 pack headphone adapters,camp_retailer_techvault_main,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,AC Charger Fit for Google Home Hub (1st Gen Nest Hub) Nest Hub (2nd Gen) Smart Speakers Power Supply Adapter Cord,14.99,True,2,1.2988799999999998,0.0,0.01802791163535836,0.0902,NOT_BUY,softmax_loser,0.9134,"google nest hub charger, buy google home charger, affordable google home charger, power adapter for google home, replacement charger for google hub, google home power adapter online",camp_agg_megamall_main,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"Nest Cam Outdoor Skin, Taken Silicone Skins for Nest Cam Outdoor Security Camera - Durable and Weatherproof Nest Cam Outdoor Cover (2 Pack, Brown)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.4865,,,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,HOLACA Compatible for Nest Cam Wall Mount Versatile Aluminum Bracket Compatible for Google Nest Cam Outdoor Security Camera (White-Aluminum),14.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8609,,,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"2 Pack Flexible Tripod for Google Nest Cam (Battery), Adjustable Mounting Bracket to Attach Your Nest Camera Wherever with No Tools - White",14.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.4489,,,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"2Pack Adjustable Security Wall Mount Bracket for Google Nest Cam(Battery), Perfect View Angle for Your Security Camera System - White",13.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8743,,,general,gsp
UP-74CA1274B8DC,Google Nest Cam indoor security camera 2 pack,"2 Pack Flexible Twist Mount for Google Nest Cam (Battery), Adjustable Gooseneck Mounting Bracket to Attach Your Nest Camera Wherever with No Tools - White",13.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.692,,,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,"Retevis RM21 Handheld Floating Marine Radio,Submersible,Noise Cancelling,Clear Audio,Backlit LCD Display,NOAA Weather, Radio Marine with Charging Base and Charger for Boat Kayaking Jet Ski Voyages",95.99,True,0,0.4465,0.35618707964215446,0.08184762602531581,0.095,NOT_BUY,softmax_loser,0.9144,noise cancelling marine radio,camp_retailer_techzone_main,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,occiam Wireless Earbuds Bluetooth Headphones 100H Playback 4 Mics Clear Call Waterproof 2000mAh Wireless Charging Case Over Ear Buds in-Ear Earphones with Earhooks for Sports Running Workout Black,-1.0,True,1,0.39244500000000004,0.4491021058349659,0.07428573912166146,0.095,BUY,utility_threshold,0.9384,"noise cancelling bluetooth headphones, best bluetooth headphones for calls",camp_retailer_gadgethub_main,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,"Retevis RM21 Handheld Floating Marine Radio,Submersible,Noise Cancelling,Clear Audio,Backlit LCD Display,NOAA Weather, Radio Marine with Charging Base and Charger for Boat Kayaking Jet Ski Voyages",95.99,True,2,0.32319000000000003,0.0,0.03440894610295808,0.095,NOT_BUY,softmax_loser,0.9144,noise cancelling marine radio,camp_retailer_digiworld_main,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,Sony WH-XB910N Extra BASS Noise Cancelling Bluetooth Headphones,248.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8751,,,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,Sony WH-XB900N EXTRA BASS Wireless Noise Cancelling Headphones (Black) and Bluetooth Wireless Speaker (Black) Bundle (2 Items),-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.2546,,,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,"Geekria Shield Headphones Case Compatible with Sony WH-CH520, WH-CH710N, WH-1000XM5, WH-1000XM4, WH-1000XM3, WH-XB910N Case, Replacement Hard Shell Travel Carrying Bag with Cable Storage (Grey)",19.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.9034,,,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,"Geekria Shield Headphones Case Compatible with Sony WH-CH520, MDR-XB950BT, MDR-XB950N1, WH-XB910N, WH-1000XM4, WH-1000XM5 Case, Replacement Hard Shell Travel Carrying Bag with Cable Storage (Red)",19.95,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8267,,,general,gsp
UP-6E1AD5AB79B0,Sony WH-1000XM5 noise cancelling headphones,Asobilor Replacement WH-1000xm4 Headphone Audio Cable Wire Lead Compatible with Sony WH-1000xm5 WH-1000xm4 WH-1000xm3 WH-1000xm2 MDR-100ABN XB950N1 XB950BT WH-H900N H800 MDR-10R & More Headphone,8.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.6025,,,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,Garmin Automotive Windshield Mount for GPS 18 (010-10541-00),13.48,True,0,1.3679999999999999,1.5144238258681688,0.06332528479788173,0.095,ADD_TO_CART,utility_threshold,0.8322,"garmin mount for sale, best gps mount for car, best car mount for gps, buy garmin windshield mount, purchase automotive gps mount, top rated windshield mount, automotive gps mount reviews",camp_brand_garmin_0,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,Ram Mount Rail Mount,-1.0,True,1,1.3679999999999999,0.7403347938421512,0.023367768050146065,0.095,NOT_BUY,softmax_loser,0.8322,"buy phone mount for bike, buy ram mount rail mount, ram mount for car, best rail mount for phones, cell phone rail mount, high quality rail mount, best phone mounts for vehicles",camp_agg_megamall_main,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,iCasso for MacBook Newest Pro 15 Case 2017&2016 Hard Shell Plastic Protective Cover for New MacBook Pro 15 inch with Touch Bar Model A1707(2016 Release) with Keyboard Cover,-1.0,True,2,0.340578,0.0,0.05079591677077232,0.09179999999999999,NOT_BUY,softmax_loser,0.7656,"macbook pro 15 case, best macbook pro 15 case, stylish case for macbook pro, hard shell cover for macbook pro, macbook pro protective case, macbook pro accessories online, durable macbook pro cover, macbook pro case with touch bar",camp_agg_allbrands_main,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,"Corki Out-Front Mount for Garmin Edge, Garmin GoPro Combo Mount,Garmin Edge Mount,Garmin Bike Mount for Edge 130 200 500 510 520 810 820 1000 1030 (Pro Blue)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.3444,,,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,"corki Out-Front Mount for Garmin Edge, Garmin GoPro Combo Mount,Garmin Edge Mount,Garmin Bike Mount for Edge 130 200 500 510 520 810 820 1000 1030 (Pro Red)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.3249,,,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,"Platt Bike Computer Mount for Garmin Edge,Aluminum Alloy Bicycle Garmin Edge Mount Compatible with 31.8mm 25.4mm Handlebar(Black)",17.99,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.5844,,,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,D Dymoece Bike Stem Headset Top Cap Mount for Garmin Edge,9.95,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.4509,,,general,gsp
UP-22A30A21A069,iOttie Active Edge bike mount for iphone 15 pro,"XOSS G/G+ Bike Computer Mount, Compatible for Bike Computer Garmin, Out Front Bike Computer Mount Road Black Plastic-Steel Durable (Edge Lite)",-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.3133,,,general,gsp
UP-0791404E2082,philips hue bridge starter kit automation,Replaced Remote Control Compatible for Philips BDP2100F7 996510041571 BDP5406 BDP2900/F7 BDP2285 BD Blu Ray Disc DVD Player vudu Netflix,11.45,True,0,1.3679999999999999,2.923352746710786,0.07026911023889743,0.095,BUY,utility_threshold,0.9557,"buy philips remote control, purchase philips remote control online, philips remote control for sale, buy replacement remote for philips, buy philips remote control online, replacement remote for philips blu ray, best remote for philips dvd player, best replacement remote for philips devices",camp_agg_bazaartech_main,general,gsp
UP-0791404E2082,philips hue bridge starter kit automation,Maxell MiniDisc Lens Cleaner (MD-CL) (MD-CL),-1.0,True,1,1.2311999999999999,0.2890308550718774,0.05561549610835062,0.095,NOT_BUY,softmax_loser,0.9492,minidisc cleaning kit,camp_agg_megamall_main,general,gsp
UP-0791404E2082,philips hue bridge starter kit automation,"Kindle Paperwhite Essentials Bundle including Kindle Paperwhite - Wifi, Without Ads, Amazon Leather Cover, and Power Adapter",-1.0,True,2,0.3569184,0.0,0.04503716926738227,0.09179999999999999,NOT_BUY,softmax_loser,0.9235,kindle essentials kit,camp_brand_amazon_0,general,gsp
UP-0791404E2082,philips hue bridge starter kit automation,Philips - Hue Play Starter Kit - Black,149.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.8381,,,general,gsp
UP-0791404E2082,philips hue bridge starter kit automation,Echo Plus (2nd Gen) with Philips Hue Bulb - Alexa smart home starter kit - Heather Gray,-1.0,False,-1,0.0,0.0,0.0,0.0,NOT_BUY,softmax_loser,0.9178,,,general,gsp
