impression_id,timestamp,user_id,price_sensitivity,impulsiveness,risk_tolerance,review_dependency,ad_susceptibility,query,product_id,product_price,product_rating,is_sponsored,slot_position,pCTR,pCVR,bid,price_paid,clicked,converted,verdict,U_total
eab18fe3-18d7-4141-b8e6-910f0d8195ff,2026-04-16T22:08:04.906172+00:00,UP-7C09C4C0655E,9,1,3,9,3,long usb c cable for travel cheap,B092CZKMX1,-1.0,3.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.662
19d12b59-d2e0-48b4-9822-8f966f204d11,2026-04-16T22:08:04.907519+00:00,UP-7C09C4C0655E,9,1,3,9,3,long usb c cable for travel cheap,B09V1TM3S5,12.88,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.874
f5f7d09d-3141-4e6a-8351-88f37beec029,2026-04-16T22:08:04.908859+00:00,UP-7C09C4C0655E,9,1,3,9,3,long usb c cable for travel cheap,B0BJQL79YC,14.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8426
c06757f7-2f0c-4fad-a11d-20e7664259ac,2026-04-16T22:08:04.910205+00:00,UP-7C09C4C0655E,9,1,3,9,3,long usb c cable for travel cheap,B07PWV1VZB,17.0,3.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4779
1859d563-93b2-409b-9f9e-924c06f2b841,2026-04-16T22:08:04.911552+00:00,UP-7C09C4C0655E,9,1,3,9,3,long usb c cable for travel cheap,B0BRP2ZZ6Y,12.99,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8683
a7e06c09-12f7-43ed-8aab-14ea1c49a9f8,2026-04-16T22:08:05.744847+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B00P2DQZI6,-1.0,5.0,True,0,0.044288,0.095,1.1628,0.0,False,False,NOT_BUY,0.8255
6e6feda8-7ab0-4480-a79e-59c47ff6f6cf,2026-04-16T22:08:05.747116+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07QWDLXWF,-1.0,5.0,True,1,0.017007,0.095,1.1628,0.0,False,False,NOT_BUY,0.8255
7b75e930-caff-4b73-8d01-3c5f3248fd10,2026-04-16T22:08:05.748892+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B086MGD9Z5,17.99,5.0,True,2,0.014877,0.045,0.5184,0.0,False,False,NOT_BUY,0.7481
5d58781e-0194-4797-9ee4-462193be3acf,2026-04-16T22:08:05.750591+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07WX741X7,-1.0,4.3,False,-1,0.0,0.0,0.0,0.0,True,False,ADD_TO_CART,0.8285
5abdecd2-13bf-4859-823a-3e743060a4ae,2026-04-16T22:08:05.752090+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07BGS7S7Z,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7943
9cf6ac33-edb0-458e-9abf-6cefec3bc56b,2026-04-16T22:08:05.753499+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07WK2JFJ6,-1.0,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.82
766805f9-0c9e-413e-a3a8-9b549898b88b,2026-04-16T22:08:05.754883+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07Z4G9KRQ,-1.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7685
05261a2b-4d2d-4112-be4e-82d4530853c4,2026-04-16T22:08:05.756243+00:00,UP-94CB9AE61F21,10,9,9,2,7,iphone 15 screen protector scratch resistant deal,B07Z4G4MLV,-1.0,3.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7461
5a3b0d35-a152-4c42-9cea-6ad0b8b0347a,2026-04-16T22:08:06.577661+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B09FF19B8R,7.99,5.0,True,0,0.041172,0.095,0.4155,0.5923,True,True,BUY,0.9607
6a5fb4ab-4ae1-46dd-b396-fa106a0d5b9a,2026-04-16T22:08:06.579921+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B09FF19B8R,7.99,5.0,True,1,0.060216,0.095,0.135,0.0,False,False,NOT_BUY,0.9607
0f33a8e5-4bc4-4cc1-8cf7-312e6afc9a40,2026-04-16T22:08:06.581757+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B09FF19B8R,7.99,5.0,True,2,0.013084,0.095,0.4155,0.0,False,False,NOT_BUY,0.9607
69be85ce-614b-4c72-9d2a-994a156c255e,2026-04-16T22:08:06.583430+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B075GW6PX1,10.99,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8695
5278c12f-5928-441b-b146-3a6c3912b2d7,2026-04-16T22:08:06.584949+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B0BN2HT1T7,7.99,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6507
c7d1bfc0-4bda-417b-b207-72b01820e0b3,2026-04-16T22:08:06.586352+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B07VS57LLN,7.99,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9173
85e7f539-1230-4421-9136-8e8a922892a7,2026-04-16T22:08:06.587742+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B0184N95WI,8.99,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8983
838defb5-8ee0-4af3-9213-7438e4229509,2026-04-16T22:08:06.589215+00:00,UP-E5D80A88C3C1,10,0,5,5,2,bulk supershieldz tempered glass iphone 14,B07TW7MQQ7,7.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8304
e5e6b47f-470f-4e8b-ae22-9fadd404d202,2026-04-16T22:08:07.567438+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B001LV8J6O,-1.0,5.0,True,0,0.080081,0.095,0.3463,0.8312,True,False,ADD_TO_CART,0.7789
b6aaf48b-6a24-4467-a5a9-79df39fe30fb,2026-04-16T22:08:07.569721+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B09JK95CNW,19.54,4.8,True,1,0.066307,0.0918,0.3346,0.0,False,False,NOT_BUY,0.7651
b7f59034-c0db-478c-8821-2332efe34ea0,2026-04-16T22:08:07.571389+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B001J2W4BQ,-1.0,5.0,True,2,0.052257,0.095,0.3463,0.0,False,False,NOT_BUY,0.7789
f4b5d0ae-ece0-475e-84fa-268d5211682f,2026-04-16T22:08:07.572927+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B08HRTX2FQ,-1.0,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7601
0c731dff-b895-4f93-9a68-5362bd75748f,2026-04-16T22:08:07.574352+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B0BB59RSM8,209.9,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5096
bcaf5e3b-1251-4c36-8781-b6c4cf9b2b1d,2026-04-16T22:08:07.575724+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B09CGGW5J2,19.98,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6392
bcdb810b-0d7d-4a99-a781-722fafa57957,2026-04-16T22:08:07.577209+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B0B4DN17ND,-1.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.637
36b61c6b-5113-4b80-b2c2-52813b2a4e6d,2026-04-16T22:08:07.578500+00:00,UP-F30D30ED74A9,1,8,9,4,5,Baseus 65W GaN portable power bank fast charge,B0BNKGFFYY,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5324
a4db60c8-9e71-4adc-b1df-cf185c35f10d,2026-04-16T22:08:08.379061+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B0BR3NC79H,29.99,5.0,True,0,0.053588,0.095,1.2312,0.0,False,False,NOT_BUY,0.67
69f70ffe-854d-4235-aafb-941fe41c35e9,2026-04-16T22:08:08.381332+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B00ATFFHC2,-1.0,5.0,True,1,0.022472,0.095,0.475,0.0,False,False,NOT_BUY,0.67
c50cbe1a-a4ce-470c-9bb5-afaa9486afc7,2026-04-16T22:08:08.383144+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B0886M8RB1,2198.0,5.0,True,2,0.021045,0.095,0.475,0.0,False,False,NOT_BUY,0.67
3dff67b4-cc22-458c-9326-33dcb1603c7d,2026-04-16T22:08:08.384759+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B08WR5HPGX,234.98,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.766
23e804a3-3191-43cb-8b89-e2a35302b378,2026-04-16T22:08:08.386399+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B075GC5GLM,209.0,4.4,False,-1,0.0,0.0,0.0,0.0,True,False,ADD_TO_CART,0.824
8530e632-04a6-4394-92f2-e4f58dee6bb5,2026-04-16T22:08:08.387891+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B085M64XBG,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.778
7fb9971c-3201-4a94-9a15-63f22fc5d441,2026-04-16T22:08:08.389268+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B082R1R98T,14.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.766
c174f570-d866-4c59-a8cc-b536269035b1,2026-04-16T22:08:08.390680+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B08ZHK7NC8,-1.0,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.76
96083c2f-7dc9-4915-95f7-2f9e296c4f78,2026-04-16T22:08:09.307713+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B01DMX2YXC,-1.0,5.0,True,0,0.039928,0.095,1.368,2.3496,True,True,BUY,0.9535
dbcfde7c-3bf7-43b8-8a26-7d10d21c3104,2026-04-16T22:08:09.310066+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B00YSMRIAG,-1.0,5.0,True,1,0.022859,0.095,1.368,0.0,False,False,NOT_BUY,0.9535
9b4449e2-7414-40c9-a526-c77ca0268a88,2026-04-16T22:08:09.311923+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B07K82LR8H,14.99,4.7,True,2,0.018028,0.0902,1.2989,0.0,False,False,NOT_BUY,0.9134
b4bf20c9-dacd-4478-a692-82ff6f90e032,2026-04-16T22:08:09.313633+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B07XZ6CRZJ,-1.0,3.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4865
baf60f16-43dd-4e08-be3e-8a657ec5dbbc,2026-04-16T22:08:09.315169+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B076V882HH,14.99,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8609
83676f00-b82b-4380-83f3-62548a16ef0d,2026-04-16T22:08:09.316693+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B0BKQ62J27,14.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4489
7b901bbe-99e2-4666-9a02-1465db1a6c35,2026-04-16T22:08:09.318194+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B09TW46FX4,13.99,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8743
9a8b8d76-7ecd-4dcd-8540-a38c4d6aeeea,2026-04-16T22:08:09.319569+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B09P8G6H61,13.99,3.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.692
eecd239b-12c1-429d-8b55-5a2c6884f764,2026-04-16T22:08:10.191243+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B0BG27WQC2,95.99,5.0,True,0,0.081848,0.095,0.4465,0.0,False,False,NOT_BUY,0.9144
2f6d4884-a957-4e7c-b561-17553b1bc5d7,2026-04-16T22:08:10.193496+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B0BQHY9C35,-1.0,5.0,True,1,0.074286,0.095,0.3924,0.4491,True,True,BUY,0.9384
5219a5ae-5705-4075-a7c7-b73fed81c7fa,2026-04-16T22:08:10.195412+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B0BG27WQC2,95.99,5.0,True,2,0.034409,0.095,0.3232,0.0,False,False,NOT_BUY,0.9144
2b27e989-88e6-4985-b7c1-761bb806cb6a,2026-04-16T22:08:10.196985+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B09G8C91JY,248.0,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8751
fc3a0bb9-099a-4fdb-828b-df0b32a63522,2026-04-16T22:08:10.198572+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B07YBDJJNB,-1.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.2546
f3490d46-d58e-4478-9df8-360bfa5c6d5c,2026-04-16T22:08:10.199964+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B06XCDVNK2,19.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9034
794f941b-b4d3-46cd-ad46-873843b26225,2026-04-16T22:08:10.201326+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B06XKGC7WF,19.95,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8267
49f81a01-4848-482f-9f66-10dd44934d94,2026-04-16T22:08:10.202639+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B07FH7R1CS,8.99,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6025
a9077303-baf2-47e5-b4aa-29db7150e2a4,2026-04-16T22:08:10.991469+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B0007W5LTG,13.48,5.0,True,0,0.063325,0.095,1.368,1.5144,True,False,ADD_TO_CART,0.8322
a34b1980-2bde-4afe-a8d1-59596da44cbf,2026-04-16T22:08:10.993654+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B00XI7KITU,-1.0,5.0,True,1,0.023368,0.095,1.368,0.0,False,False,NOT_BUY,0.8322
55c5a324-8c33-4bf3-81b8-18d68e000ecb,2026-04-16T22:08:10.995432+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B01NCLSTQ6,-1.0,4.8,True,2,0.050796,0.0918,0.3406,0.0,False,False,NOT_BUY,0.7656
100ec622-fb44-428e-9053-26e7b332ff6e,2026-04-16T22:08:10.997021+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B07KPJ8QL5,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3444
b0308728-6f39-4259-8916-acf39fd1b6e2,2026-04-16T22:08:10.998479+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B07KPHFLW6,-1.0,3.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3249
26fb0972-58ed-4f40-b896-0b70831a6992,2026-04-16T22:08:10.999943+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09X5JLN3T,17.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5844
00c685fe-f70b-4f3f-ab6f-d25bbb3a17f9,2026-04-16T22:08:11.001801+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09Y3NBB6J,9.95,3.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4509
5fa998c3-ab4d-4d70-99bf-9f61887f5a06,2026-04-16T22:08:11.003764+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09T32YLF5,-1.0,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3133
a4766f90-e1dd-458c-ac71-349cfc89e9b1,2026-04-16T22:08:11.800135+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B01M1O09B3,11.45,5.0,True,0,0.070269,0.095,1.368,2.9234,True,True,BUY,0.9557
579590d2-3944-48ef-929c-34b6e2c57606,2026-04-16T22:08:11.802357+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B0002EQVLG,-1.0,5.0,True,1,0.055615,0.095,1.2312,0.0,False,False,NOT_BUY,0.9492
fc2af2c7-3bd2-44b3-a86d-097cfef333ba,2026-04-16T22:08:11.804268+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B09GMYR1BM,-1.0,4.8,True,2,0.045037,0.0918,0.3569,0.0,False,False,NOT_BUY,0.9235
8cb72c0c-4294-42da-871c-a6662a3a5ce0,2026-04-16T22:08:11.805985+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B09MJRFLM2,149.0,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8381
0fa5af4f-20ba-4dd1-b321-f6806ecbe72a,2026-04-16T22:08:11.807695+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07Z6ZCVSG,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9178
df2cc839-a301-4387-bf3f-ae1cfea5cac0,2026-04-16T22:08:11.809171+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B085FYSLDB,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5371
4168e2ef-9067-4c00-9544-b8215b096969,2026-04-16T22:08:11.810653+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07D779FSL,-1.0,1.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3032
d64b8292-a91d-46a0-9bcb-da7dcebd7635,2026-04-16T22:08:11.812054+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B0919VW68R,17.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9076
13ca4ed1-5bf2-4f2b-8c97-a36a95e4e098,2026-04-16T22:08:12.670715+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00DHC2M9K,-1.0,5.0,True,0,0.05851,0.095,0.3325,0.0,False,False,NOT_BUY,0.9822
b81d2734-53ef-4647-901a-e796ad761d3a,2026-04-16T22:08:12.673003+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00J2R5Y08,-1.0,5.0,True,1,0.035561,0.095,0.4155,0.6699,True,True,BUY,0.9899
2daecbf9-883f-49db-b44d-10e67c02f3e0,2026-04-16T22:08:12.674803+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B09KL3694M,14.99,5.0,True,2,0.081235,0.095,0.0978,0.0,False,False,NOT_BUY,0.9716
0db12d7f-6f45-4f35-a924-ee5e72f87dda,2026-04-16T22:08:12.676366+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07NWKGD4K,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6868
dfddc9ef-0e99-40c3-ab27-74d998aa2cdc,2026-04-16T22:08:12.677711+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B5STS2C8,8.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7895
d6910c50-20d6-4f1f-8d2f-c7240c4229af,2026-04-16T22:08:12.679031+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B08HCXYJ8H,-1.0,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8807
37bef4e9-04dd-4f6b-adc9-54e4977636db,2026-04-16T22:08:12.680343+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B8T982SB,-1.0,4.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4404
ad72e31d-3f48-4542-9636-1ac3fb233854,2026-04-16T22:08:12.681723+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07G96WVR5,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.2937
653081bf-beab-4fdc-8a5c-7a6fd1c27abb,2026-04-16T22:08:13.462948+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0113JDMFQ,-1.0,5.0,True,0,0.046288,0.095,1.368,1.1123,True,True,BUY,1.0
5894692b-9a86-40a2-a217-38787d6b4f2b,2026-04-16T22:08:13.465245+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B00D8NCCG6,-1.0,5.0,True,1,0.105341,0.095,0.1629,0.0,False,False,NOT_BUY,0.9973
a3e1add9-ad34-4a79-8086-b62cddc85a5a,2026-04-16T22:08:13.467177+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B01N01XITE,49.2,5.0,True,2,0.058318,0.045,0.1669,0.0,False,False,NOT_BUY,0.8803
933f2759-b73d-4b7f-a87c-e054a1a70725,2026-04-16T22:08:13.468923+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BM6ZMXD1,341.68,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.1903
acf6e426-18b8-4586-8d08-c366a554cf85,2026-04-16T22:08:13.470536+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B001B7EQ4M,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4718
636ad6d5-e4b0-4c01-9a3f-656bf8df003b,2026-04-16T22:08:13.472115+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BQR9S32R,159.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3954
5c6fd497-3186-4d18-ad6a-6a10bfce5f33,2026-04-16T22:08:13.473644+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B007WUPDRQ,-1.0,3.4,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6044
