impression_id,timestamp,user_id,price_sensitivity,impulsiveness,risk_tolerance,review_dependency,ad_susceptibility,query,product_id,product_price,product_rating,is_sponsored,slot_position,pCTR,pCVR,bid,price_paid,clicked,converted,verdict,U_total
90a4b4fd-56bf-4021-9c75-d6939e52c8cf,2026-04-16T21:54:25.711082+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09T32YLF5,-1.0,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3133
30900402-d751-45e6-818d-8f7162586874,2026-04-16T21:54:26.491961+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B01M1O09B3,11.45,5.0,True,0,0.113992,0.095,1.368,0.6912,True,True,BUY,0.9557
6e986981-3685-4327-927b-6fd8207bb557,2026-04-16T21:54:26.494204+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07Z6ZCVSG,-1.0,4.8,True,1,0.065406,0.0918,0.4015,0.0,False,False,NOT_BUY,0.9521
cc796b09-c733-4659-87d0-4da90713c1e1,2026-04-16T21:54:26.496067+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B08K4FDPHZ,-1.0,4.8,True,2,0.067989,0.0918,0.3792,0.0,False,False,NOT_BUY,0.9378
c86c9ab6-ab0f-4b05-ad49-e89f5b29d999,2026-04-16T21:54:26.497732+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B09MJRFLM2,149.0,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8381
f4b5ebd9-4f80-4855-98af-ed3ec547fa0c,2026-04-16T21:54:26.499264+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B085FYSLDB,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5371
3512b5db-27e2-4572-ae99-0fc184872f8c,2026-04-16T21:54:26.500650+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07D779FSL,-1.0,1.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3032
20305988-a8fd-4827-947e-b8823e4ace95,2026-04-16T21:54:26.502052+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B0919VW68R,17.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9076
900f3bcd-d6f5-4304-b20b-d0834fdbfdca,2026-04-16T21:54:26.503495+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B08DXG5WSS,15.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8673
1e2a127b-b7ec-468a-a630-45f570488fd3,2026-04-16T21:54:27.351684+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00KMPH7V8,-1.0,5.0,True,0,0.034747,0.095,0.3924,0.3819,True,True,BUY,0.9899
dd50d7ca-5ad1-4574-b787-f7dfcc6d23d3,2026-04-16T21:54:27.353949+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00DHC2M9K,-1.0,5.0,True,1,0.013303,0.095,0.3325,0.0,False,False,NOT_BUY,0.9822
09d814fb-7b7b-47ed-b693-ffbddbb850c8,2026-04-16T21:54:27.355716+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B06XXW3YNP,-1.0,5.0,True,2,0.023613,0.095,0.1536,0.0,False,False,NOT_BUY,0.9899
ab4e9bc4-f1b9-47ee-85f8-41658f328b16,2026-04-16T21:54:27.357399+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07NWKGD4K,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6868
2c823634-7a47-404a-8cce-ae97b210697c,2026-04-16T21:54:27.358936+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B5STS2C8,8.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7895
bf812701-c87d-4410-903b-2e3cdfef63b5,2026-04-16T21:54:27.360410+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B08HCXYJ8H,-1.0,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8807
0a2a8ab8-4a9a-4538-b879-998b32493372,2026-04-16T21:54:27.361834+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B8T982SB,-1.0,4.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4404
4f72288f-5d3c-4097-8095-d4794fd2dcfd,2026-04-16T21:54:27.363184+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07G96WVR5,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.2937
7b95f0cc-0878-45bf-a417-f5b3e8492454,2026-04-16T21:54:28.160939+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0113JDMFQ,-1.0,5.0,True,0,0.075391,0.095,1.368,0.909,True,True,BUY,1.0
694b8b31-b6a9-48f9-815a-d413f178a187,2026-04-16T21:54:28.163335+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B010TR30PK,-1.0,5.0,True,1,0.016698,0.095,1.368,0.0,False,False,NOT_BUY,1.0
53266b9a-d8fd-4c39-ae8b-75638e9731ed,2026-04-16T21:54:28.165271+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B00E06XY8A,-1.0,5.0,True,2,0.059382,0.095,0.1629,0.0,False,False,NOT_BUY,1.0
6dbbed2a-e5a6-4173-9dcb-b031c8199295,2026-04-16T21:54:28.166963+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BM6ZMXD1,341.68,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.1903
895d5fd0-b59d-49aa-91d1-3fd6f587c0ba,2026-04-16T21:54:28.168471+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B001B7EQ4M,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4718
7f8e65af-9754-447e-96f9-72977aad308a,2026-04-16T21:54:28.169914+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BQR9S32R,159.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3954
ae383f8a-bb1f-4ea8-88b5-e6fc5c4b35b8,2026-04-16T21:54:28.171430+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B007WUPDRQ,-1.0,3.4,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6044
0f376399-0d92-461a-9316-1c38a1016731,2026-04-16T21:54:28.172954+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B07CBMHPZC,-1.0,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5701
7f5f1242-30f7-4db3-9af8-fce0411d1a9d,2026-04-16T21:54:28.922692+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B005Y1TGV4,-1.0,5.0,True,0,0.05091,0.095,0.247,0.3956,True,True,BUY,0.9285
0c777a31-5583-46bb-afd9-c4f52fbb6277,2026-04-16T21:54:28.925260+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B000CREQ8S,78.61,5.0,True,1,0.053421,0.095,0.1257,0.0,False,False,NOT_BUY,0.8655
a471b5a5-72bb-4172-8740-411a5a9ba03f,2026-04-16T21:54:28.927068+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B000K2MJI4,-1.0,5.0,True,2,0.066269,0.095,0.0978,0.0,False,False,NOT_BUY,0.9285
8c61ea29-6a85-4c67-83bc-130619df14b0,2026-04-16T21:54:28.928736+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B071WTX9CZ,8.88,4.4,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8616
fc1dc077-7851-4552-9881-abce1a5cd753,2026-04-16T21:54:28.930328+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B0BZ958DK8,9.95,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4153
43264fdc-be66-47e8-bc36-6de659803e18,2026-04-16T21:54:28.931761+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B0842TM2LP,9.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7692
8e2cf019-3d67-4e80-845b-c22525d45ec7,2026-04-16T21:54:28.933211+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B07RYW7D2X,28.29,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.339
1eec5988-e8b0-483c-a149-a0b6b5dc1be5,2026-04-16T21:54:28.934686+00:00,UP-6A9056E1589A,3,3,5,8,7,mophie powerstation 20k mah for emergency,B07RWPT1RF,-1.0,3.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5871
