impression_id,timestamp,user_id,price_sensitivity,impulsiveness,risk_tolerance,review_dependency,ad_susceptibility,query,product_id,product_price,product_rating,is_sponsored,slot_position,pCTR,pCVR,bid,price_paid,clicked,converted,verdict,U_total
11350b27-7462-4f35-a42a-1ff43243b568,2026-04-15T22:45:34.325117+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B00ATFFHC2,-1.0,5.0,True,0,0.046154,0.095,0.475,0.0,False,False,NOT_BUY,0.67
ba4a6b15-4fab-4448-9f03-874036216c7c,2026-04-15T22:45:34.541341+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B087TGDKQ7,-1.0,5.0,True,1,0.057254,0.095,0.3694,0.0,False,False,NOT_BUY,0.74
70834597-133c-4184-8df7-594cafa26dfc,2026-04-15T22:45:34.714337+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B07L8KWHZ8,-1.0,5.0,True,2,0.03558,0.095,0.3895,0.0,False,False,NOT_BUY,0.67
170b3b9a-890b-438c-bc3c-a65715e2b693,2026-04-15T22:45:34.817325+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B08WR5HPGX,234.98,4.6,False,-1,0.0,0.0,0.0,0.0,True,False,ADD_TO_CART,0.836
515087be-5b8d-4bb0-8181-c6dd9bf2a8bf,2026-04-15T22:45:34.872744+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B075GC5GLM,209.0,4.4,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.754
6f80a9b6-301d-4f48-aac4-1763c0286b84,2026-04-15T22:45:34.954096+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B085M64XBG,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.778
baffeb29-9530-493a-8188-339fc1de7af8,2026-04-15T22:45:35.030961+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B082R1R98T,14.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.766
6884895b-e99a-4c6e-894c-95e41c7c4e94,2026-04-15T22:45:35.110296+00:00,UP-C172DC6B2094,0,7,8,3,4,Ring Battery Doorbell Pro with Chime bundle,B08ZHK7NC8,-1.0,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.76
ad2ac9de-0389-4595-9cd3-6211703919cd,2026-04-15T22:45:37.888550+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B07K82LR8H,14.99,4.7,True,0,0.107559,0.0902,1.2989,0.0,False,False,NOT_BUY,0.9134
2d2884d3-6a8e-4700-aac0-409e0cbcac05,2026-04-15T22:45:38.081315+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B004HY5ZQE,-1.0,5.0,True,1,0.07632,0.095,1.368,0.8133,True,True,BUY,0.966
d2bba3aa-a2fd-4d24-98f5-229a8e91a862,2026-04-15T22:45:38.318206+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B00YSMRIAG,-1.0,5.0,True,2,0.07562,0.095,1.368,0.0,False,False,NOT_BUY,0.9535
df1b1902-b99b-4761-af41-ffbc06a0a76f,2026-04-15T22:45:38.508718+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B07XZ6CRZJ,-1.0,3.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4865
59af3382-2b38-4865-8bcc-9455800a8648,2026-04-15T22:45:38.644064+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B076V882HH,14.99,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8609
9ddf68f3-fd09-4b5d-8173-83f7df6592f7,2026-04-15T22:45:38.714969+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B0BKQ62J27,14.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4739
715412af-969f-404c-bb11-c55f3541cb34,2026-04-15T22:45:38.794989+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B09TW46FX4,13.99,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8868
8db26f78-b8c0-4e7c-9e0b-a97aa8804c2e,2026-04-15T22:45:38.877775+00:00,UP-74CA1274B8DC,4,2,5,10,3,Google Nest Cam indoor security camera 2 pack,B09P8G6H61,13.99,3.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7045
b2791dc3-d0cd-4955-8027-b2dca44cb0d3,2026-04-15T22:45:43.341871+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B0BG27WQC2,95.99,5.0,True,0,0.084292,0.095,0.2883,0.0,False,False,NOT_BUY,0.9144
e38d199a-78c4-43f6-9488-df743f7e799c,2026-04-15T22:45:43.521072+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B07WLCGY14,-1.0,5.0,True,1,0.033846,0.095,0.4465,0.0955,True,True,BUY,0.9384
b2e44016-9de3-475c-8b59-53c5fd31a767,2026-04-15T22:45:43.590536+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B0BG27WQC2,95.99,5.0,True,2,0.016671,0.095,0.3232,0.0,False,False,NOT_BUY,0.9144
d6f02d5f-4be4-4adb-80db-47ba34ec9bf0,2026-04-15T22:45:43.673327+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B09G8C91JY,248.0,4.5,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8751
f6914980-5a37-42f8-94f5-291aefe022ac,2026-04-15T22:45:43.746671+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B07YBDJJNB,-1.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.2379
6eaa0d00-bdb8-49c0-a2d1-c39863c4fce3,2026-04-15T22:45:43.826540+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B06XCDVNK2,19.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9034
48a2137c-73d2-4c8c-b455-cea5b991f754,2026-04-15T22:45:43.916247+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B06XKGC7WF,19.95,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8434
8232cd14-74b5-4c59-83ce-ff6e10d5809b,2026-04-15T22:45:43.997112+00:00,UP-6E1AD5AB79B0,1,2,1,9,1,Sony WH-1000XM5 noise cancelling headphones,B07FH7R1CS,8.99,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6025
f649e55c-891e-4afb-b2db-0deba17f5a08,2026-04-15T22:45:47.470588+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B00ABS4X6S,-1.0,5.0,True,0,0.048506,0.095,1.368,0.0,False,False,NOT_BUY,0.7878
62574ad6-5f6a-4d55-8ad2-21f9a32c6f26,2026-04-15T22:45:47.595747+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B00XK5PNRW,-1.0,5.0,True,1,0.041085,0.095,1.368,0.0,False,False,NOT_BUY,0.7878
fd6098de-ed14-4e7c-8928-def3ba5c0175,2026-04-15T22:45:47.645779+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B0007W5LTG,13.48,5.0,True,2,0.011621,0.095,1.368,0.0,True,False,ADD_TO_CART,0.8322
da105998-1522-4ede-af49-e2e2ba452859,2026-04-15T22:45:47.752986+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B07KPJ8QL5,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3444
9dbb1ada-bd1b-4b54-8eaa-eab99b242da5,2026-04-15T22:45:47.831236+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B07KPHFLW6,-1.0,3.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3249
c3b3f405-96c5-401b-83ed-5cd17f4b8060,2026-04-15T22:45:47.925945+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09X5JLN3T,17.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.5844
162744d9-80c4-4fbe-9fed-423674c1ca3c,2026-04-15T22:45:47.992926+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09Y3NBB6J,9.95,3.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4509
4890ab05-3898-4e98-8d7f-0252338920e4,2026-04-15T22:45:48.039697+00:00,UP-22A30A21A069,0,4,5,5,2,iOttie Active Edge bike mount for iphone 15 pro,B09T32YLF5,-1.0,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4022
6f7f1fd6-3b4a-4174-a3a8-50f6f64e83a9,2026-04-15T22:45:51.805638+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B0002EQVLG,-1.0,5.0,True,0,0.041908,0.095,1.2312,0.0,False,False,NOT_BUY,0.9492
0b4887f1-d12a-4d20-9942-ad8dba0adc78,2026-04-15T22:45:51.908456+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B08K4FDPHZ,-1.0,4.8,True,1,0.069284,0.0918,0.3792,0.0,False,False,NOT_BUY,0.9378
806d56ea-87cc-4d01-a47f-547c294625b9,2026-04-15T22:45:51.991510+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B085FYSLDB,-1.0,4.8,True,2,0.033781,0.0918,0.4015,0.0,True,True,BUY,0.9521
69f16c69-fdbd-499e-9c1b-392253dcf5be,2026-04-15T22:45:52.078769+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B09MJRFLM2,149.0,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8524
1aeb1b35-550f-492b-b168-8d5994b026d2,2026-04-15T22:45:52.151566+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07Z6ZCVSG,-1.0,4.8,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.9321
61a1ce6f-ab35-41c5-9103-de344b10ba79,2026-04-15T22:45:52.209458+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B07D779FSL,-1.0,1.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3175
cde73dc8-730a-4c94-9c51-dd6bd5d45d9e,2026-04-15T22:45:52.308888+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B0919VW68R,17.99,4.7,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8933
b3d9f0ac-b83b-491b-a699-2934c1a5d4f9,2026-04-15T22:45:52.370331+00:00,UP-0791404E2082,3,2,2,9,4,philips hue bridge starter kit automation,B08DXG5WSS,15.99,4.6,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.8816
6c99b4b2-1409-45a6-b1e9-b4c2b2ea7ce8,2026-04-15T22:45:55.109756+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00DHC2M9K,-1.0,5.0,True,0,0.041806,0.095,0.3325,0.0,False,False,NOT_BUY,0.9822
7c378041-3840-44b5-abaa-813b5c5320bb,2026-04-15T22:45:55.194595+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B00KMPH7V8,-1.0,5.0,True,1,0.017938,0.095,0.3924,0.1976,True,True,BUY,0.9899
e4f56f48-d331-49a6-b8ed-e616aea71f56,2026-04-15T22:45:55.267056+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0725XGBYJ,-1.0,5.0,True,2,0.055175,0.095,0.1071,0.0,False,False,NOT_BUY,0.9899
7471dc5f-ad55-4e01-bfe4-f695597c2a07,2026-04-15T22:45:55.319304+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07NWKGD4K,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.6868
479756c1-d9b3-4ab2-8e5e-c976e436df9b,2026-04-15T22:45:55.365186+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B5STS2C8,8.99,4.1,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.7895
0c6d5d50-9750-4fe6-a2bf-400bb4787199,2026-04-15T22:45:55.430275+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B08HCXYJ8H,-1.0,4.3,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.873
1eb27f3c-c3a2-4437-ae69-0a6a209b1e4e,2026-04-15T22:45:55.523258+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B0B8T982SB,-1.0,4.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4481
76240ccf-9219-4a39-bc47-6b118b513c4f,2026-04-15T22:45:55.591614+00:00,UP-FE0DCEAF4E65,3,1,3,9,4,magsafe popsocket compatible phone grip,B07G96WVR5,-1.0,2.9,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.2937
7704935c-7d0b-464c-85dc-0b327cb2262c,2026-04-15T22:46:00.102486+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B010TR30PK,-1.0,5.0,True,0,0.058197,0.095,1.368,0.2617,True,True,BUY,1.0
742c7098-db16-4244-bc6d-d01f96f45d85,2026-04-15T22:46:00.231984+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0113JDMFQ,-1.0,5.0,True,1,0.008193,0.095,1.368,0.0,False,False,NOT_BUY,1.0
94c55f83-0bbc-4aa6-ba73-0cc40f476173,2026-04-15T22:46:00.311236+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B00D8NCCG6,-1.0,5.0,True,2,0.052593,0.095,0.1629,0.0,False,False,NOT_BUY,0.9973
a3781b98-ed03-4edf-a244-be39335b2158,2026-04-15T22:46:00.385094+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BM6ZMXD1,341.68,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.1903
2b8c5731-65d1-463e-a9fe-ecd2fc33da46,2026-04-15T22:46:00.466572+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B001B7EQ4M,-1.0,5.0,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.4718
d88c28ee-8680-47b0-b7c3-b7c11dd39afe,2026-04-15T22:46:00.546526+00:00,UP-9AEDB6D52F03,8,1,3,10,3,monoprice ethernet cable 50ft bulk,B0BQR9S32R,159.0,4.2,False,-1,0.0,0.0,0.0,0.0,False,False,NOT_BUY,0.3902
